book	chapter	verse	text	usfm
Job	13	12	Your memorable sayings are proverbs of ashes, your defences are defences of clay.	JOB
Job	13	13	Hold your peace, let me alone, that I may speak, and let come on me what wilt.	JOB
Job	13	14	Wherefore should I take my flesh in my teeth, and put my life in mine hand?	JOB
Job	13	15	Though he slay me, yet will I wait for him: nevertheless I will maintain my ways before him.	JOB
Job	13	16	This also shall be my salvation; for a godless man shall not come before him.	JOB
Job	13	17	Hear diligently my speech, and let my declaration be in your ears.	JOB
Job	13	18	Behold now, I have ordered my cause; I know that I am righteous.	JOB
Job	13	19	Who is he that will contend with me? for now shall I hold my peace and give up the ghost.	JOB
Job	13	20	Only do not two things unto me, then will I not hide myself from thy face:	JOB
Job	13	21	Withdraw thine hand far from me; and let not thy terror make me afraid.	JOB
Job	13	22	Then call thou, and I will answer; or let me speak, and answer thou me.	JOB
Job	13	23	How many are mine iniquities and sins? make me to know my transgression and my sin.	JOB
Job	13	24	Wherefore hidest thou thy face, and holdest me for thine enemy?	JOB
Job	13	25	Wilt thou harass a driven leaf? and wilt thou pursue the dry stubble?	JOB
Job	13	26	For thou writest bitter things against me, and makest me to inherit the iniquities of my youth:	JOB
Job	13	27	Thou puttest my feet also in the stocks, and markest all my paths; thou drawest thee a line about the soles of my feet:	JOB
Job	13	28	Though I am like a rotten thing that consumeth, like a garment that is moth-eaten.	JOB
Job	14	1	Man that is born of a woman is of few days, and full of trouble.	JOB
Job	14	2	He cometh forth like a flower, and is cut down: he fleeth also as a shadow, and continueth not.	JOB
Job	14	3	And dost thou open thine eyes upon such an one, and bringest me into judgment with thee?	JOB
Job	14	4	Who can bring a clean thing out of an unclean? not one.	JOB
Job	14	5	Seeing his days are determined, the number of his months is with thee, and thou hast appointed his bounds that he cannot pass;	JOB
Job	14	6	Look away from him, that he may rest, till he shall accomplish, as an hireling, his day.	JOB
Job	14	7	For there is hope of a tree, if it be cut down, that it will sprout again, and that the tender branch thereof will not cease.	JOB
Job	14	8	Though the root thereof wax old in the earth, and the stock thereof die in the ground;	JOB
Job	14	9	Yet through the scent of water it will bud, and put forth boughs like a plant.	JOB
