book	chapter	verse	text	usfm
1Par	6	40	the son of Michael, the son of Baaseiah, the son of Malchijah;	1CH
1Par	6	41	the son of Ethni, the son of Zerah, the son of Adaiah;	1CH
1Par	6	42	the son of Ethan, the son of Zimmah, the son of Shimei;	1CH
1Par	6	43	the son of Jahath, the son of Gershom, the son of Levi.	1CH
1Par	6	44	And on the left hand their brethren the sons of Merari: Ethan the son of Kishi, the son of Abdi, the son of Malluch;	1CH
1Par	6	45	the son of Hashabiah, the son of Amaziah, the son of Hilkiah;	1CH
1Par	6	46	the son of Amzi, the son of Bani, the son of Shemer;	1CH
1Par	6	47	the son of Mahli, the son of Mushi, the son of Merari, the son of Levi.	1CH
1Par	6	48	And their brethren the Levites were appointed for all the service of the tabernacle of the house of God.	1CH
1Par	6	49	But Aaron and his sons offered upon the altar of burnt offering, and upon the altar of incense, for all the work of the most holy place, and to make atonement for Israel, according to all that Moses the servant of God had commanded.	1CH
1Par	6	50	And these are the sons of Aaron; Eleazar his son, Phinehas his son, Abishua his son;	1CH
1Par	6	51	Bukki his son, Uzzi his son, Zerahiah his son;	1CH
1Par	6	52	Meraioth his son, Amariah his son, Ahitub his son;	1CH
1Par	6	53	Zadok his son, Ahimaaz his son.	1CH
1Par	6	54	Now these are their dwelling places according to their encampments in their borders: to the sons of Aaron, of the families of the Kohathites, for theirs was the first lot,	1CH
1Par	6	55	to them they gave Hebron in the land of Judah, and the suburbs thereof round about it;	1CH
1Par	6	56	but the fields of the city, and the villages thereof, they gave to Caleb the son of Jephunneh.	1CH
1Par	6	57	And to the sons of Aaron they gave the cities of refuge, Hebron; Libnah also with her suburbs, and Jattir, and Eshtemoa with her suburbs;	1CH
1Par	6	58	and Hilen with her suburbs, Debir with her suburbs;	1CH
1Par	6	59	and Ashan with her suburbs, and Beth-shemesh with her suburbs:	1CH
1Par	6	60	and out of the tribe of Benjamin; Geba with her suburbs, and Allemeth with her suburbs, and Anathoth with her suburbs. All their cities throughout their families were thirteen cities.	1CH
1Par	6	61	And unto the rest of the sons of Kohath were given by lot, out of the family of the tribe, out of the half tribe, the half of Manasseh, ten cities.	1CH
1Par	6	62	And to the sons of Gershom, according to their families, out of the tribe of Issachar, and out of the tribe of Asher, and out of the tribe of Naphtali, and out of the tribe of Manasseh in Bashan, thirteen cities.	1CH
1Par	6	63	Unto the sons of Merari were given by lot, according to their families, out of the tribe of Reuben, and out of the tribe of Gad, and out of the tribe of Zebulun, twelve cities.	1CH
1Par	6	64	And the children of Israel gave to the Levites the cities with their suburbs.	1CH
1Par	6	65	And they gave by lot out of the tribe of the children of Judah, and out of the tribe of the children of Simeon, and out of the tribe of the children of Benjamin, these cities which are mentioned by name.	1CH
