book	chapter	verse	kind	marker	printed
Ps	108	2	poetry	q1	
Ps	108	3	poetry	q1	
Ps	108	4	poetry	q1	
Ps	108	5	poetry	q1	
Ps	108	6	poetry	q1	
Ps	108	7	poetry	q1	
Ps	108	8	poetry	q1	
Ps	108	9	poetry	q1	
Ps	108	10	poetry	q1	
Ps	108	11	poetry	q1	
Ps	108	12	poetry	q1	
Ps	108	13	poetry	q1	
Ps	109	2	poetry	q1	
Ps	109	3	poetry	q1	
Ps	109	4	poetry	q1	
Ps	109	5	poetry	q1	
Ps	109	6	poetry	q1	
Ps	109	7	poetry	q1	
Ps	109	8	poetry	q1	
Ps	109	9	poetry	q1	
Ps	109	10	poetry	q1	
Ps	109	11	poetry	q1	
Ps	109	12	poetry	q1	
Ps	109	13	poetry	q1	
Ps	109	14	poetry	q1	
Ps	109	15	poetry	q1	
Ps	109	16	poetry	q1	
Ps	109	17	poetry	q1	
Ps	109	18	poetry	q1	
Ps	109	19	poetry	q1	
Ps	109	20	poetry	q1	
Ps	109	21	poetry	q1	
Ps	109	22	poetry	q1	
Ps	109	23	poetry	q1	
Ps	109	24	poetry	q1	
Ps	109	25	poetry	q1	
Ps	109	26	poetry	q1	
Ps	109	27	poetry	q1	
Ps	109	28	poetry	q1	
Ps	109	29	poetry	q1	
Ps	109	30	poetry	q1	
Ps	109	31	poetry	q1	
Ps	110	2	poetry	q1	
Ps	110	3	poetry	q1	
Ps	110	4	poetry	q1	
Ps	110	5	poetry	q1	
Ps	110	6	poetry	q1	
Ps	110	7	poetry	q1	
Ps	111	2	poetry	q1	
Ps	111	3	poetry	q1	
Ps	111	4	poetry	q1	
Ps	111	5	poetry	q1	
Ps	111	6	poetry	q1	
Ps	111	7	poetry	q1	
Ps	111	8	poetry	q1	
Ps	111	9	poetry	q1	
Ps	111	10	poetry	q1	
Ps	112	2	poetry	q1	
Ps	112	3	poetry	q1	
Ps	112	4	poetry	q1	
Ps	112	5	poetry	q1	
Ps	112	6	poetry	q1	
Ps	112	7	poetry	q1	
Ps	112	8	poetry	q1	
Ps	112	9	poetry	q1	
Ps	112	10	poetry	q1	
Ps	113	2	poetry	q1	
Ps	113	3	poetry	q1	
Ps	113	4	poetry	q1	
Ps	113	5	poetry	q1	
Ps	113	6	poetry	q1	
Ps	113	7	poetry	q1	
Ps	113	8	poetry	q1	
Ps	113	9	poetry	q1	
Ps	114	2	poetry	q1	
Ps	114	3	poetry	q1	
Ps	114	4	poetry	q1	
Ps	114	5	poetry	q1	
Ps	114	6	poetry	q1	
Ps	114	7	poetry	q1	
Ps	114	8	poetry	q1	
Ps	115	2	poetry	q1	
Ps	115	3	poetry	q1	
Ps	115	4	poetry	q1	
Ps	115	5	poetry	q1	
Ps	115	6	poetry	q1	
Ps	115	7	poetry	q1	
Ps	115	8	poetry	q1	
Ps	115	9	poetry	q1	
Ps	115	10	poetry	q1	
Ps	115	11	poetry	q1	
Ps	115	12	poetry	q1	
Ps	115	13	poetry	q1	
Ps	115	14	poetry	q1	
Ps	115	15	poetry	q1	
Ps	115	16	poetry	q1	
Ps	115	17	poetry	q1	
Ps	115	18	poetry	q1	
Ps	116	2	poetry	q1	
Ps	116	3	poetry	q1	
Ps	116	4	poetry	q1	
Ps	116	5	poetry	q1	
Ps	116	6	poetry	q1	
Ps	116	7	poetry	q1	
Ps	116	8	poetry	q1	
Ps	116	9	poetry	q1	
Ps	116	10	poetry	q1	
Ps	116	11	poetry	q1	
Ps	116	12	poetry	q1	
Ps	116	13	poetry	q1	
Ps	116	14	poetry	q1	
Ps	116	15	poetry	q1	
Ps	116	16	poetry	q1	
Ps	116	17	poetry	q1	
Ps	116	18	poetry	q1	
Ps	116	19	poetry	q1	
Ps	117	2	poetry	q1	
Ps	118	2	poetry	q1	
Ps	118	3	poetry	q1	
Ps	118	4	poetry	q1	
Ps	118	5	poetry	q1	
Ps	118	6	poetry	q1	
Ps	118	7	poetry	q1	
Ps	118	8	poetry	q1	
Ps	118	9	poetry	q1	
Ps	118	10	poetry	q1	
Ps	118	11	poetry	q1	
Ps	118	12	poetry	q1	
Ps	118	13	poetry	q1	
Ps	118	14	poetry	q1	
Ps	118	15	poetry	q1	
Ps	118	16	poetry	q1	
Ps	118	17	poetry	q1	
Ps	118	18	poetry	q1	
Ps	118	19	poetry	q1	
Ps	118	20	poetry	q1	
Ps	118	21	poetry	q1	
Ps	118	22	poetry	q1	
Ps	118	23	poetry	q1	
Ps	118	24	poetry	q1	
Ps	118	25	poetry	q1	
Ps	118	26	poetry	q1	
Ps	118	27	poetry	q1	
Ps	118	28	poetry	q1	
Ps	118	29	poetry	q1	
Ps	119	2	poetry	q1	
Ps	119	3	poetry	q1	
Ps	119	4	poetry	q1	
Ps	119	5	poetry	q1	
Ps	119	6	poetry	q1	
Ps	119	7	poetry	q1	
Ps	119	8	poetry	q1	
Ps	119	9	poetry	q1	
Ps	119	10	poetry	q1	
Ps	119	11	poetry	q1	
Ps	119	12	poetry	q1	
Ps	119	13	poetry	q1	
Ps	119	14	poetry	q1	
Ps	119	15	poetry	q1	
Ps	119	16	poetry	q1	
Ps	119	17	poetry	q1	
Ps	119	18	poetry	q1	
Ps	119	19	poetry	q1	
Ps	119	20	poetry	q1	
Ps	119	21	poetry	q1	
Ps	119	22	poetry	q1	
Ps	119	23	poetry	q1	
Ps	119	24	poetry	q1	
Ps	119	25	poetry	q1	
Ps	119	26	poetry	q1	
Ps	119	27	poetry	q1	
Ps	119	28	poetry	q1	
Ps	119	29	poetry	q1	
Ps	119	30	poetry	q1	
Ps	119	31	poetry	q1	
Ps	119	32	poetry	q1	
Ps	119	33	poetry	q1	
Ps	119	34	poetry	q1	
Ps	119	35	poetry	q1	
Ps	119	36	poetry	q1	
Ps	119	37	poetry	q1	
Ps	119	38	poetry	q1	
Ps	119	39	poetry	q1	
Ps	119	40	poetry	q1	
Ps	119	41	poetry	q1	
Ps	119	42	poetry	q1	
Ps	119	43	poetry	q1	
Ps	119	44	poetry	q1	
Ps	119	45	poetry	q1	
Ps	119	46	poetry	q1	
Ps	119	47	poetry	q1	
Ps	119	48	poetry	q1	
Ps	119	49	poetry	q1	
Ps	119	50	poetry	q1	
Ps	119	51	poetry	q1	
Ps	119	52	poetry	q1	
Ps	119	53	poetry	q1	
Ps	119	54	poetry	q1	
Ps	119	55	poetry	q1	
Ps	119	56	poetry	q1	
Ps	119	57	poetry	q1	
Ps	119	58	poetry	q1	
Ps	119	59	poetry	q1	
Ps	119	60	poetry	q1	
Ps	119	61	poetry	q1	
Ps	119	62	poetry	q1	
Ps	119	63	poetry	q1	
Ps	119	64	poetry	q1	
Ps	119	65	poetry	q1	
Ps	119	66	poetry	q1	
Ps	119	67	poetry	q1	
Ps	119	68	poetry	q1	
Ps	119	69	poetry	q1	
Ps	119	70	poetry	q1	
Ps	119	71	poetry	q1	
Ps	119	72	poetry	q1	
Ps	119	73	poetry	q1	
Ps	119	74	poetry	q1	
Ps	119	75	poetry	q1	
Ps	119	76	poetry	q1	
Ps	119	77	poetry	q1	
Ps	119	78	poetry	q1	
Ps	119	79	poetry	q1	
Ps	119	80	poetry	q1	
Ps	119	81	poetry	q1	
Ps	119	82	poetry	q1	
Ps	119	83	poetry	q1	
Ps	119	84	poetry	q1	
Ps	119	85	poetry	q1	
Ps	119	86	poetry	q1	
Ps	119	87	poetry	q1	
Ps	119	88	poetry	q1	
Ps	119	89	poetry	q1	
Ps	119	90	poetry	q1	
Ps	119	91	poetry	q1	
Ps	119	92	poetry	q1	
Ps	119	93	poetry	q1	
Ps	119	94	poetry	q1	
Ps	119	95	poetry	q1	
Ps	119	96	poetry	q1	
Ps	119	97	poetry	q1	
Ps	119	98	poetry	q1	
Ps	119	99	poetry	q1	
Ps	119	100	poetry	q1	
Ps	119	101	poetry	q1	
Ps	119	102	poetry	q1	
Ps	119	103	poetry	q1	
Ps	119	104	poetry	q1	
Ps	119	105	poetry	q1	
Ps	119	106	poetry	q1	
Ps	119	107	poetry	q1	
Ps	119	108	poetry	q1	
Ps	119	109	poetry	q1	
Ps	119	110	poetry	q1	
Ps	119	111	poetry	q1	
Ps	119	112	poetry	q1	
Ps	119	113	poetry	q1	
Ps	119	114	poetry	q1	
Ps	119	115	poetry	q1	
Ps	119	116	poetry	q1	
Ps	119	117	poetry	q1	
Ps	119	118	poetry	q1	
Ps	119	119	poetry	q1	
Ps	119	120	poetry	q1	
Ps	119	121	poetry	q1	
Ps	119	122	poetry	q1	
Ps	119	123	poetry	q1	
Ps	119	124	poetry	q1	
Ps	119	125	poetry	q1	
Ps	119	126	poetry	q1	
Ps	119	127	poetry	q1	
Ps	119	128	poetry	q1	
Ps	119	129	poetry	q1	
Ps	119	130	poetry	q1	
Ps	119	131	poetry	q1	
Ps	119	132	poetry	q1	
Ps	119	133	poetry	q1	
Ps	119	134	poetry	q1	
Ps	119	135	poetry	q1	
Ps	119	136	poetry	q1	
Ps	119	137	poetry	q1	
Ps	119	138	poetry	q1	
Ps	119	139	poetry	q1	
Ps	119	140	poetry	q1	
Ps	119	141	poetry	q1	
Ps	119	142	poetry	q1	
Ps	119	143	poetry	q1	
Ps	119	144	poetry	q1	
Ps	119	145	poetry	q1	
Ps	119	146	poetry	q1	
Ps	119	147	poetry	q1	
Ps	119	148	poetry	q1	
Ps	119	149	poetry	q1	
Ps	119	150	poetry	q1	
Ps	119	151	poetry	q1	
Ps	119	152	poetry	q1	
Ps	119	153	poetry	q1	
Ps	119	154	poetry	q1	
Ps	119	155	poetry	q1	
Ps	119	156	poetry	q1	
Ps	119	157	poetry	q1	
Ps	119	158	poetry	q1	
Ps	119	159	poetry	q1	
Ps	119	160	poetry	q1	
Ps	119	161	poetry	q1	
Ps	119	162	poetry	q1	
Ps	119	163	poetry	q1	
Ps	119	164	poetry	q1	
Ps	119	165	poetry	q1	
Ps	119	166	poetry	q1	
Ps	119	167	poetry	q1	
Ps	119	168	poetry	q1	
Ps	119	169	poetry	q1	
Ps	119	170	poetry	q1	
Ps	119	171	poetry	q1	
Ps	119	172	poetry	q1	
Ps	119	173	poetry	q1	
Ps	119	174	poetry	q1	
Ps	119	175	poetry	q1	
Ps	119	176	poetry	q1	
Ps	120	2	poetry	q1	
Ps	120	3	poetry	q1	
Ps	120	4	poetry	q1	
Ps	120	5	poetry	q1	
Ps	120	6	poetry	q1	
Ps	120	7	poetry	q1	
Ps	121	2	poetry	q1	
Ps	121	3	poetry	q1	
Ps	121	4	poetry	q1	
Ps	121	5	poetry	q1	
Ps	121	6	poetry	q1	
Ps	121	7	poetry	q1	
Ps	121	8	poetry	q1	
Ps	122	2	poetry	q1	
Ps	122	3	poetry	q1	
Ps	122	4	poetry	q1	
Ps	122	5	poetry	q1	
Ps	122	6	poetry	q1	
Ps	122	7	poetry	q1	
Ps	122	8	poetry	q1	
Ps	122	9	poetry	q1	
Ps	123	2	poetry	q1	
Ps	123	3	poetry	q1	
Ps	123	4	poetry	q1	
Ps	124	2	poetry	q1	
Ps	124	3	poetry	q1	
Ps	124	4	poetry	q1	
Ps	124	5	poetry	q1	
Ps	124	6	poetry	q1	
Ps	124	7	poetry	q1	
Ps	124	8	poetry	q1	
Ps	125	2	poetry	q1	
Ps	125	3	poetry	q1	
Ps	125	4	poetry	q1	
Ps	125	5	poetry	q1	
Ps	126	2	poetry	q1	
Ps	126	3	poetry	q1	
Ps	126	4	poetry	q1	
Ps	126	5	poetry	q1	
Ps	126	6	poetry	q1	
Ps	127	2	poetry	q1	
Ps	127	3	poetry	q1	
Ps	127	4	poetry	q1	
Ps	127	5	poetry	q1	
Ps	128	2	poetry	q1	
Ps	128	3	poetry	q1	
Ps	128	4	poetry	q1	
Ps	128	5	poetry	q1	
Ps	128	6	poetry	q1	
Ps	129	2	poetry	q1	
Ps	129	3	poetry	q1	
Ps	129	4	poetry	q1	
Ps	129	5	poetry	q1	
Ps	129	6	poetry	q1	
Ps	129	7	poetry	q1	
Ps	129	8	poetry	q1	
Ps	130	2	poetry	q1	
Ps	130	3	poetry	q1	
Ps	130	4	poetry	q1	
Ps	130	5	poetry	q1	
Ps	130	6	poetry	q1	
Ps	130	7	poetry	q1	
Ps	130	8	poetry	q1	
Ps	131	2	poetry	q1	
Ps	131	3	poetry	q1	
Ps	132	2	poetry	q1	
Ps	132	3	poetry	q1	
Ps	132	4	poetry	q1	
Ps	132	5	poetry	q1	
Ps	132	6	poetry	q1	
Ps	132	7	poetry	q1	
Ps	132	8	poetry	q1	
Ps	132	9	poetry	q1	
Ps	132	10	poetry	q1	
Ps	132	11	poetry	q1	
Ps	132	12	poetry	q1	
Ps	132	13	poetry	q1	
Ps	132	14	poetry	q1	
Ps	132	15	poetry	q1	
Ps	132	16	poetry	q1	
Ps	132	17	poetry	q1	
Ps	132	18	poetry	q1	
Ps	133	2	poetry	q1	
Ps	133	3	poetry	q1	
Ps	134	2	poetry	q1	
Ps	134	3	poetry	q1	
Ps	135	2	poetry	q1	
Ps	135	3	poetry	q1	
Ps	135	4	poetry	q1	
Ps	135	5	poetry	q1	
Ps	135	6	poetry	q1	
Ps	135	7	poetry	q1	
Ps	135	8	poetry	q1	
Ps	135	9	poetry	q1	
Ps	135	10	poetry	q1	
Ps	135	11	poetry	q1	
Ps	135	12	poetry	q1	
Ps	135	13	poetry	q1	
Ps	135	14	poetry	q1	
Ps	135	15	poetry	q1	
Ps	135	16	poetry	q1	
Ps	135	17	poetry	q1	
Ps	135	18	poetry	q1	
Ps	135	19	poetry	q1	
Ps	135	20	poetry	q1	
Ps	135	21	poetry	q1	
Ps	136	2	poetry	q1	
Ps	136	3	poetry	q1	
Ps	136	4	poetry	q1	
Ps	136	5	poetry	q1	
Ps	136	6	poetry	q1	
Ps	136	7	poetry	q1	
Ps	136	8	poetry	q1	
Ps	136	9	poetry	q1	
Ps	136	10	poetry	q1	
Ps	136	11	poetry	q1	
Ps	136	12	poetry	q1	
Ps	136	13	poetry	q1	
Ps	136	14	poetry	q1	
Ps	136	15	poetry	q1	
Ps	136	16	poetry	q1	
Ps	136	17	poetry	q1	
Ps	136	18	poetry	q1	
Ps	136	19	poetry	q1	
Ps	136	20	poetry	q1	
Ps	136	21	poetry	q1	
Ps	136	22	poetry	q1	
Ps	136	23	poetry	q1	
Ps	136	24	poetry	q1	
Ps	136	25	poetry	q1	
Ps	136	26	poetry	q1	
Ps	137	2	poetry	q1	
Ps	137	3	poetry	q1	
Ps	137	4	poetry	q1	
Ps	137	5	poetry	q1	
Ps	137	6	poetry	q1	
Ps	137	7	poetry	q1	
Ps	137	8	poetry	q1	
Ps	137	9	poetry	q1	
Ps	138	2	poetry	q1	
Ps	138	3	poetry	q1	
Ps	138	4	poetry	q1	
Ps	138	5	poetry	q1	
Ps	138	6	poetry	q1	
Ps	138	7	poetry	q1	
Ps	138	8	poetry	q1	
Ps	139	2	poetry	q1	
Ps	139	3	poetry	q1	
Ps	139	4	poetry	q1	
Ps	139	5	poetry	q1	
Ps	139	6	poetry	q1	
Ps	139	7	poetry	q1	
Ps	139	8	poetry	q1	
Ps	139	9	poetry	q1	
Ps	139	10	poetry	q1	
Ps	139	11	poetry	q1	
Ps	139	12	poetry	q1	
Ps	139	13	poetry	q1	
Ps	139	14	poetry	q1	
Ps	139	15	poetry	q1	
Ps	139	16	poetry	q1	
Ps	139	17	poetry	q1	
Ps	139	18	poetry	q1	
Ps	139	19	poetry	q1	
Ps	139	20	poetry	q1	
Ps	139	21	poetry	q1	
Ps	139	22	poetry	q1	
Ps	139	23	poetry	q1	
Ps	139	24	poetry	q1	
Ps	140	2	poetry	q1	
Ps	140	3	poetry	q1	
Ps	140	4	poetry	q1	
Ps	140	5	poetry	q1	
Ps	140	6	poetry	q1	
Ps	140	7	poetry	q1	
Ps	140	8	poetry	q1	
Ps	140	9	poetry	q1	
Ps	140	10	poetry	q1	
Ps	140	11	poetry	q1	
Ps	140	12	poetry	q1	
Ps	140	13	poetry	q1	
Ps	141	2	poetry	q1	
Ps	141	3	poetry	q1	
Ps	141	4	poetry	q1	
Ps	141	5	poetry	q1	
Ps	141	6	poetry	q1	
Ps	141	7	poetry	q1	
Ps	141	8	poetry	q1	
Ps	141	9	poetry	q1	
Ps	141	10	poetry	q1	
Ps	142	2	poetry	q1	
Ps	142	3	poetry	q1	
Ps	142	4	poetry	q1	
Ps	142	5	poetry	q1	
Ps	142	6	poetry	q1	
Ps	142	7	poetry	q1	
Ps	143	2	poetry	q1	
Ps	143	3	poetry	q1	
Ps	143	4	poetry	q1	
Ps	143	5	poetry	q1	
Ps	143	6	poetry	q1	
Ps	143	7	poetry	q1	
Ps	143	8	poetry	q1	
Ps	143	9	poetry	q1	
Ps	143	10	poetry	q1	
Ps	143	11	poetry	q1	
Ps	143	12	poetry	q1	
Ps	144	2	poetry	q1	
Ps	144	3	poetry	q1	
Ps	144	4	poetry	q1	
Ps	144	5	poetry	q1	
Ps	144	6	poetry	q1	
Ps	144	7	poetry	q1	
Ps	144	8	poetry	q1	
Ps	144	9	poetry	q1	
Ps	144	10	poetry	q1	
Ps	144	11	poetry	q1	
Ps	144	12	poetry	q1	
Ps	144	13	poetry	q1	
Ps	144	14	poetry	q1	
Ps	144	15	poetry	q1	
Ps	145	2	poetry	q1	
Ps	145	3	poetry	q1	
Ps	145	4	poetry	q1	
Ps	145	5	poetry	q1	
Ps	145	6	poetry	q1	
Ps	145	7	poetry	q1	
Ps	145	8	poetry	q1	
Ps	145	9	poetry	q1	
Ps	145	10	poetry	q1	
Ps	145	11	poetry	q1	
Ps	145	12	poetry	q1	
Ps	145	13	poetry	q1	
Ps	145	14	poetry	q1	
Ps	145	15	poetry	q1	
Ps	145	16	poetry	q1	
Ps	145	17	poetry	q1	
Ps	145	18	poetry	q1	
Ps	145	19	poetry	q1	
Ps	145	20	poetry	q1	
Ps	145	21	poetry	q1	
Ps	146	2	poetry	q1	
Ps	146	3	poetry	q1	
Ps	146	4	poetry	q1	
Ps	146	5	poetry	q1	
Ps	146	6	poetry	q1	
Ps	146	7	poetry	q1	
Ps	146	8	poetry	q1	
Ps	146	9	poetry	q1	
Ps	146	10	poetry	q1	
Ps	147	2	poetry	q1	
Ps	147	3	poetry	q1	
Ps	147	4	poetry	q1	
Ps	147	5	poetry	q1	
Ps	147	6	poetry	q1	
Ps	147	7	poetry	q1	
Ps	147	8	poetry	q1	
Ps	147	9	poetry	q1	
Ps	147	10	poetry	q1	
Ps	147	11	poetry	q1	
Ps	147	12	poetry	q1	
Ps	147	13	poetry	q1	
Ps	147	14	poetry	q1	
Ps	147	15	poetry	q1	
Ps	147	16	poetry	q1	
Ps	147	17	poetry	q1	
Ps	147	18	poetry	q1	
Ps	147	19	poetry	q1	
Ps	147	20	poetry	q1	
Ps	148	2	poetry	q1	
Ps	148	3	poetry	q1	
Ps	148	4	poetry	q1	
Ps	148	5	poetry	q1	
Ps	148	6	poetry	q1	
Ps	148	7	poetry	q1	
Ps	148	8	poetry	q1	
Ps	148	9	poetry	q1	
Ps	148	10	poetry	q1	
Ps	148	11	poetry	q1	
Ps	148	12	poetry	q1	
Ps	148	13	poetry	q1	
Ps	148	14	poetry	q1	
Ps	149	2	poetry	q1	
Ps	149	3	poetry	q1	
Ps	149	4	poetry	q1	
Ps	149	5	poetry	q1	
Ps	149	6	poetry	q1	
Ps	149	7	poetry	q1	
Ps	149	8	poetry	q1	
Ps	149	9	poetry	q1	
Ps	150	2	poetry	q1	
Ps	150	3	poetry	q1	
Ps	150	4	poetry	q1	
Ps	150	5	poetry	q1	
Ps	150	6	poetry	q1	
Prov	1	7	prose	p	pilcrow
Prov	1	10	prose	p	pilcrow
Prov	1	20	prose	p	pilcrow
Prov	1	24	prose	p	pilcrow
Prov	2	10	prose	p	pilcrow
Prov	3	5	prose	p	pilcrow
Prov	3	7	prose	p	pilcrow
Prov	3	11	prose	p	pilcrow
Prov	3	13	prose	p	pilcrow
Prov	3	21	prose	p	pilcrow
Prov	3	27	prose	p	pilcrow
Prov	3	30	prose	p	pilcrow
Prov	3	31	prose	p	pilcrow
Prov	3	33	prose	p	pilcrow
Prov	4	14	prose	p	pilcrow
Prov	4	20	prose	p	pilcrow
Prov	4	23	prose	p	pilcrow
Prov	5	3	prose	p	pilcrow
Prov	5	15	prose	p	pilcrow
Prov	5	22	prose	p	pilcrow
Prov	6	6	prose	p	pilcrow
Prov	6	12	prose	p	pilcrow
Prov	6	16	prose	p	pilcrow
Prov	6	20	prose	p	pilcrow
Prov	7	6	prose	p	pilcrow
Prov	7	24	prose	p	pilcrow
Prov	8	12	prose	p	
Prov	8	22	prose	p	
Prov	8	32	prose	p	
Prov	9	13	prose	p	pilcrow
Prov	10	2	prose	p	
Prov	10	20	prose	p	
Prov	10	24	prose	p	
Prov	10	27	prose	p	
Prov	10	29	prose	p	
Prov	10	31	prose	p	
Prov	11	5	prose	p	
Prov	11	10	prose	p	
Prov	11	12	prose	p	
Prov	14	26	prose	p	
Prov	15	16	prose	p	
Prov	16	14	prose	p	
Prov	16	27	prose	p	
Prov	16	29	prose	p	
Prov	17	27	prose	p	
Prov	18	6	prose	p	
Prov	19	6	prose	p	
Prov	21	25	prose	p	
Prov	21	30	prose	p	
Prov	22	17	prose	p	
Prov	22	22	prose	p	
Prov	22	24	prose	p	
Prov	22	26	prose	p	
Prov	23	4	prose	p	
Prov	23	6	prose	p	
Prov	23	10	prose	p	
Prov	23	12	prose	p	
Prov	23	17	prose	p	
Prov	23	19	prose	p	
Prov	23	29	prose	p	
Prov	24	3	prose	p	
Prov	24	7	prose	p	
Prov	24	11	prose	p	
Prov	24	13	prose	p	
Prov	24	15	prose	p	
Prov	24	17	prose	p	
Prov	24	19	prose	p	
Prov	24	21	prose	p	
Prov	24	23	prose	p	
Prov	24	28	prose	p	
Prov	24	30	prose	p	
Prov	25	2	prose	p	
Prov	25	4	prose	p	
Prov	25	6	prose	p	
Prov	25	8	prose	p	
Prov	25	11	prose	p	
Prov	25	21	prose	p	
Prov	26	4	prose	p	
Prov	26	6	prose	p	
Prov	26	18	prose	p	
Prov	26	20	prose	p	
Prov	26	24	prose	p	
Prov	27	3	prose	p	
Prov	27	5	prose	p	
Prov	27	9	prose	p	
Prov	27	15	prose	p	
Prov	27	23	prose	p	
Prov	30	7	prose	p	
Prov	30	10	prose	p	
Prov	30	15	prose	p	
Prov	30	18	prose	p	
Prov	30	24	prose	p	
Prov	30	29	prose	p	
Prov	31	10	prose	p	pilcrow
Eccles	1	4	prose	p	
Eccles	1	9	prose	p	
Eccles	1	12	prose	p	pilcrow
Eccles	2	12	prose	p	pilcrow
Eccles	2	17	prose	p	
Eccles	2	18	prose	p	pilcrow
Eccles	2	24	prose	p	pilcrow
Eccles	3	11	prose	p	
Eccles	3	16	prose	p	pilcrow
Eccles	4	4	prose	p	pilcrow
Eccles	4	7	prose	p	pilcrow
Eccles	4	9	prose	p	pilcrow
Eccles	4	13	prose	p	pilcrow
Eccles	5	4	prose	p	
Eccles	5	8	prose	p	pilcrow
Eccles	5	9	prose	p	pilcrow
Eccles	5	18	prose	p	pilcrow
Eccles	6	3	prose	p	pilcrow
Eccles	6	6	prose	p	pilcrow
Eccles	6	7	prose	p	
Eccles	6	9	prose	p	pilcrow
Eccles	6	11	prose	p	pilcrow
Eccles	7	2	prose	p	pilcrow
Eccles	7	7	prose	p	pilcrow
Eccles	7	11	prose	p	pilcrow
Eccles	7	23	prose	p	pilcrow
Eccles	8	6	prose	p	pilcrow
Eccles	8	9	prose	p	
Eccles	8	12	prose	p	pilcrow
Eccles	8	14	prose	p	
Eccles	8	16	prose	p	pilcrow
Eccles	9	4	prose	p	pilcrow
Eccles	9	7	prose	p	pilcrow
Eccles	9	11	prose	p	pilcrow
Eccles	9	13	prose	p	pilcrow
Eccles	10	4	prose	p	
Eccles	10	12	prose	p	
Eccles	10	16	prose	p	pilcrow
Eccles	10	18	prose	p	pilcrow
Eccles	10	19	prose	p	pilcrow
Eccles	10	20	prose	p	pilcrow
Eccles	11	7	prose	p	pilcrow
Eccles	11	9	prose	p	pilcrow
Eccles	12	8	prose	p	pilcrow
Eccles	12	13	prose	p	pilcrow
Cant	1	2	prose	p	
Cant	1	7	prose	p	
Cant	1	8	prose	p	pilcrow
Cant	1	12	prose	p	pilcrow
Cant	2	3	prose	p	
Cant	2	8	prose	p	pilcrow
Cant	2	14	prose	p	pilcrow
Cant	2	16	prose	p	pilcrow
Cant	3	6	prose	p	pilcrow
Cant	3	7	prose	p	
Cant	4	8	prose	p	pilcrow
Cant	4	15	prose	p	
Cant	4	16	prose	p	pilcrow
Cant	5	2	prose	p	pilcrow
Cant	5	9	prose	p	pilcrow
Cant	6	4	prose	p	pilcrow
Cant	6	10	prose	p	pilcrow
Cant	6	11	prose	p	
Cant	7	10	prose	p	pilcrow
Cant	8	5	prose	p	
Cant	8	6	prose	p	pilcrow
Cant	8	8	prose	p	pilcrow
Cant	8	13	prose	p	
Cant	8	14	prose	p	pilcrow
Is	1	2	prose	p	
Is	1	5	prose	p	pilcrow
Is	1	10	prose	p	pilcrow
Is	1	16	prose	p	pilcrow
Is	1	21	prose	p	pilcrow
Is	1	25	prose	p	pilcrow
Is	1	28	prose	p	pilcrow
Is	2	6	prose	p	pilcrow
Is	2	10	prose	p	pilcrow
Is	3	9	prose	p	pilcrow
Is	3	12	prose	p	pilcrow
Is	3	16	prose	p	pilcrow
Is	4	2	prose	p	
Is	5	8	prose	p	pilcrow
Is	5	11	prose	p	pilcrow
Is	5	13	prose	p	pilcrow
Is	5	18	prose	p	
Is	5	20	prose	p	pilcrow
Is	5	26	prose	p	pilcrow
Is	6	5	prose	p	pilcrow
Is	6	9	prose	p	pilcrow
Is	6	13	prose	p	pilcrow
Is	7	10	prose	p	pilcrow
Is	7	17	prose	p	pilcrow
Is	8	5	prose	p	pilcrow
Is	8	9	prose	p	pilcrow
Is	8	11	prose	p	pilcrow
Is	8	16	prose	p	
Is	8	19	prose	p	pilcrow
Is	9	8	prose	p	pilcrow
Is	9	13	prose	p	pilcrow
Is	9	18	prose	p	pilcrow
Is	10	5	prose	p	pilcrow
Is	10	20	prose	p	pilcrow
Is	10	24	prose	p	pilcrow
Is	11	10	prose	p	pilcrow
Is	12	4	prose	p	
Is	13	6	prose	p	pilcrow
Is	13	19	prose	p	pilcrow
Is	14	4	prose	p	pilcrow
Is	14	24	prose	p	pilcrow
Is	14	29	prose	p	pilcrow
Is	15	6	prose	p	
Is	16	6	prose	p	pilcrow
Is	16	9	prose	p	pilcrow
Is	16	12	prose	p	pilcrow
Is	17	6	prose	p	pilcrow
Is	17	9	prose	p	pilcrow
Is	17	12	prose	p	pilcrow
Is	18	7	prose	p	pilcrow
Is	19	11	prose	p	pilcrow
Is	19	18	prose	p	pilcrow
Is	19	23	prose	p	pilcrow
Is	21	11	prose	p	pilcrow
Is	21	13	prose	p	pilcrow
Is	22	8	prose	p	pilcrow
Is	22	15	prose	p	pilcrow
Is	22	20	prose	p	pilcrow
Is	23	15	prose	p	
Is	23	17	prose	p	pilcrow
Is	24	13	prose	p	pilcrow
Is	24	16	prose	p	pilcrow
Is	25	6	prose	p	pilcrow
Is	25	9	prose	p	pilcrow
Is	26	5	prose	p	pilcrow
Is	26	12	prose	p	pilcrow
Is	26	20	prose	p	pilcrow
Is	27	7	prose	p	pilcrow
Is	27	12	prose	p	pilcrow
Is	28	5	prose	p	pilcrow
Is	28	7	prose	p	pilcrow
Is	28	9	prose	p	pilcrow
Is	28	14	prose	p	pilcrow
Is	28	16	prose	p	pilcrow
Is	28	18	prose	p	pilcrow
Is	28	23	prose	p	pilcrow
Is	29	7	prose	p	pilcrow
Is	29	9	prose	p	pilcrow
Is	29	13	prose	p	pilcrow
Is	29	17	prose	p	
Is	29	18	prose	p	pilcrow
