book	chapter	verse	text	usfm
Prov	9	18	But he knoweth not that the dead are there; that her guests are in the depths of Sheol.	PRO
Prov	10	1	The proverbs of Solomon. A wise son maketh a glad father: but a foolish son is the heaviness of his mother.	PRO
Prov	10	2	Treasures of wickedness profit nothing: but righteousness delivereth from death.	PRO
Prov	10	3	The LORD will not suffer the soul of the righteous to famish: but he thrusteth away the desire of the wicked.	PRO
Prov	10	4	He becometh poor that dealeth with a slack hand: but the hand of the diligent maketh rich.	PRO
Prov	10	5	He that gathereth in summer is a wise son: but he that sleepeth in harvest is a son that causeth shame.	PRO
Prov	10	6	Blessings are upon the head of the righteous: but violence covereth the mouth of the wicked.	PRO
Prov	10	7	The memory of the just is blessed: but the name of the wicked shall rot.	PRO
Prov	10	8	The wise in heart will receive commandments: but a prating fool shall fall.	PRO
Prov	10	9	He that walketh uprightly walketh surely: but he that perverteth his ways shall be known.	PRO
Prov	10	10	He that winketh with the eye causeth sorrow: but a prating fool shall fall.	PRO
Prov	10	11	The mouth of the righteous is a fountain of life: but violence covereth the mouth of the wicked.	PRO
Prov	10	12	Hatred stirreth up strifes: but love covereth all transgressions.	PRO
Prov	10	13	In the lips of him that hath discernment wisdom is found: but a rod is for the back of him that is void of understanding.	PRO
Prov	10	14	Wise men lay up knowledge: but the mouth of the foolish is a present destruction.	PRO
Prov	10	15	The rich man’s wealth is his strong city: the destruction of the poor is their poverty.	PRO
Prov	10	16	The labour of the righteous tendeth to life; the increase of the wicked to sin.	PRO
Prov	10	17	He is in the way of life that heedeth correction: but he that forsaketh reproof erreth.	PRO
Prov	10	18	He that hideth hatred is of lying lips; and he that uttereth a slander is a fool.	PRO
Prov	10	19	In the multitude of words there wanteth not transgression: but he that refraineth his lips doeth wisely.	PRO
Prov	10	20	The tongue of the righteous is as choice silver: the heart of the wicked is little worth.	PRO
Prov	10	21	The lips of the righteous feed many: but the foolish die for lack of understanding.	PRO
Prov	10	22	The blessing of the LORD, it maketh rich, and he addeth no sorrow therewith.	PRO
Prov	10	23	It is as sport to a fool to do wickedness: and so is wisdom to a man of understanding.	PRO
Prov	10	24	The fear of the wicked, it shall come upon him: and the desire of the righteous shall be granted.	PRO
Prov	10	25	When the whirlwind passeth, the wicked is no more: but the righteous is an everlasting foundation.	PRO
Prov	10	26	As vinegar to the teeth, and as smoke to the eyes, so is the sluggard to them that send him.	PRO
Prov	10	27	The fear of the LORD prolongeth days: but the years of the wicked shall be shortened.	PRO
Prov	10	28	The hope of the righteous shall be gladness: but the expectation of the wicked shall perish.	PRO
Prov	10	29	The way of the LORD is a strong hold to the upright; but it is a destruction to the workers of iniquity.	PRO
Prov	10	30	The righteous shall never be removed: but the wicked shall not dwell in the land.	PRO
Prov	10	31	The mouth of the righteous bringeth forth wisdom: but the froward tongue shall be cut off.	PRO
Prov	10	32	The lips of the righteous know what is acceptable: but the mouth of the wicked speaketh frowardness.	PRO
Prov	11	1	A FALSE balance is an abomination to the LORD: but a just weight is his delight.	PRO
Prov	11	2	When pride cometh, then cometh shame: but with the lowly is wisdom.	PRO
Prov	11	3	The integrity of the upright shall guide them: but the perverseness of the treacherous shall destroy them.	PRO
Prov	11	4	Riches profit not in the day of wrath: but righteousness delivereth from death.	PRO
Prov	11	5	The righteousness of the perfect shall direct his way: but the wicked shall fall by his own wickedness.	PRO
Prov	11	6	The righteousness of the upright shall deliver them: but they that deal treacherously shall be taken in their own mischief.	PRO
Prov	11	7	When a wicked man dieth his expectation shall perish: and the hope of iniquity perisheth.	PRO
Prov	11	8	The righteous is delivered out of trouble, and the wicked cometh in his stead.	PRO
Prov	11	9	With his mouth the godless man destroyeth his neighbour: but through knowledge shall the righteous be delivered.	PRO
Prov	11	10	When it goeth well with the righteous, the city rejoiceth: and when the wicked perish, there is shouting.	PRO
Prov	11	11	By the blessing of the upright the city is exalted: but it is overthrown by the mouth of the wicked.	PRO
Prov	11	12	He that despiseth his neighbour is void of wisdom: but a man of understanding holdeth his peace.	PRO
Prov	11	13	He that goeth about as a talebearer revealeth secrets: but he that is of a faithful spirit concealeth the matter.	PRO
Prov	11	14	Where no wise guidance is, the people falleth: but in the multitude of counsellors there is safety.	PRO
Prov	11	15	He that is surety for a stranger shall smart for it: but he that hateth suretiship is sure.	PRO
